TIME_VALUE,Z_LOCATION,DATA_VALUE,QF1,QF3,INTERP,ad_mm
2022-01-29 21:00:00,-11.0,34.57,2,2,False,0.8409360975499648
2022-01-29 21:00:00,-6.0,34.55,2,2,False,0.6338931492043325
2022-01-29 22:00:00,-35.0,34.51,2,2,False,0.9017681312582252
2022-01-29 22:00:00,-11.0,34.56,2,2,False,0.6264543714894243
2022-01-29 22:00:00,-6.0,34.55,2,2,False,0.6286900927196029
2022-01-29 23:00:00,-35.0,34.51,2,2,False,0.8925194182134437
2022-01-29 23:00:00,-11.0,34.56,2,2,False,0.6212330038602658
2022-01-29 23:00:00,-6.0,34.55,2,2,False,0.6224544524938483
2022-01-30 00:00:00,-35.0,34.52,2,2,False,1.099101976615945
2022-01-30 00:00:00,-11.0,34.57,2,2,False,0.8182427364665795
2022-01-30 00:00:00,-6.0,34.56,2,2,False,0.8202322472664207
2022-01-30 01:00:00,-35.0,34.52,2,2,False,1.080527732581896
2022-01-30 01:00:00,-11.0,34.58,2,2,False,1.0083563540462646
2022-01-30 01:00:00,-6.0,34.57,2,2,False,1.0112424535586764
2022-01-30 02:00:00,-35.0,34.51,2,2,False,0.8505398672326112
2022-01-30 02:00:00,-11.0,34.56,2,2,False,0.5956695253672886
2022-01-30 02:00:00,-6.0,34.55,2,2,False,0.5974433301167137
2022-01-30 03:00:00,-35.0,34.49,2,2,False,0.418880465948112
2022-01-30 03:00:00,-11.0,34.54,2,2,False,0.19562342581672384
2022-01-30 03:00:00,-6.0,34.53,2,2,False,0.1963010441305804
2022-01-30 04:00:00,-35.0,34.49,2,2,False,0.41285592507700236
2022-01-30 04:00:00,-11.0,34.54,2,2,False,0.19328710207507305
2022-01-30 04:00:00,-6.0,34.53,2,2,False,0.19361340813007158
2022-01-30 05:00:00,-35.0,34.49,2,2,False,0.4079593445913554
2022-01-30 05:00:00,-11.0,34.54,2,2,False,0.19137685025362522
2022-01-30 05:00:00,-6.0,34.53,2,2,False,0.19140287916100385
2022-01-30 06:00:00,-35.0,34.49,2,2,False,0.40412277446524003
2022-01-30 06:00:00,-11.0,34.54,2,2,False,0.1899542859528089
2022-01-30 06:00:00,-6.0,34.52,2,2,False,0.0
2022-01-30 07:00:00,-35.0,34.49,2,2,False,0.401321937421102
2022-01-30 07:00:00,-11.0,34.54,2,2,False,0.18898858508106708
2022-01-30 07:00:00,-6.0,34.52,2,2,False,0.0
2022-01-30 08:00:00,-35.0,34.48,2,2,False,0.1996310327015709
2022-01-30 08:00:00,-11.0,34.53,2,2,False,0.0
2022-01-30 08:00:00,-6.0,34.52,2,2,False,0.0
2022-01-30 09:00:00,-35.0,34.48,2,2,False,0.19914601727904274
2022-01-30 09:00:00,-11.0,34.53,2,2,False,0.0
2022-01-30 09:00:00,-6.0,34.52,2,2,False,0.0
2022-01-30 10:00:00,-35.0,34.48,2,2,False,0.19867694182939907
2022-01-30 10:00:00,-11.0,34.53,2,2,False,0.0
2022-01-30 10:00:00,-6.0,34.52,2,2,False,0.18673975829789882
2022-01-30 11:00:00,-35.0,34.48,2,2,False,0.19754073175625456
2022-01-30 11:00:00,-11.0,34.52,2,2,False,0.18643827253451078
2022-01-30 11:00:00,-6.0,34.51,2,2,False,0.0
2022-01-30 12:00:00,-35.0,34.48,2,2,False,0.19633250635249805
2022-01-30 12:00:00,-11.0,34.53,2,2,False,0.0
2022-01-30 12:00:00,-6.0,34.52,2,2,False,0.1848782618622823
2022-01-30 13:00:00,-35.0,34.49,2,2,False,0.5845306887677366
2022-01-30 13:00:00,-11.0,34.54,2,2,False,0.18421599865601004
2022-01-30 13:00:00,-6.0,34.52,2,2,False,0.18381576818187176
2022-01-30 14:00:00,-35.0,34.49,2,2,False,0.5791921992328717
2022-01-30 14:00:00,-11.0,34.54,2,2,False,0.3656555601689939
2022-01-30 14:00:00,-6.0,34.53,2,2,False,0.3650255155100692
2022-01-30 15:00:00,-35.0,34.49,2,2,False,0.5740852750528247
2022-01-30 15:00:00,-11.0,34.54,2,2,False,0.3629909669832952
2022-01-30 15:00:00,-6.0,34.53,2,2,False,0.3617560348433182
2022-01-30 16:00:00,-35.0,34.49,2,2,False,0.5701791799442607
2022-01-30 16:00:00,-11.0,34.54,2,2,False,0.3604327469652017
2022-01-30 16:00:00,-6.0,34.52,2,2,False,0.1796845859481679
2022-01-30 17:00:00,-35.0,34.48,2,2,False,0.3776158019920332
2022-01-30 17:00:00,-11.0,34.53,2,2,False,0.17935993727877375
2022-01-30 17:00:00,-6.0,34.52,2,2,False,0.17879519818562278
2022-01-30 18:00:00,-35.0,34.48,2,2,False,0.37599892236240234
2022-01-30 18:00:00,-11.0,34.53,2,2,False,0.17877157677485214
2022-01-30 18:00:00,-6.0,34.52,2,2,False,0.1782762772892582
2022-01-30 19:00:00,-35.0,34.48,2,2,False,0.375778073990127
2022-01-30 19:00:00,-11.0,34.53,2,2,False,0.17884742482277186
2022-01-30 19:00:00,-6.0,34.52,2,2,False,0.17839420030554107
2022-01-30 20:00:00,-35.0,34.48,2,2,False,0.37579974722357107
2022-01-30 20:00:00,-11.0,34.53,2,2,False,0.17902113466174072
2022-01-30 20:00:00,-6.0,34.52,2,2,False,0.1786040912271993
2022-01-30 21:00:00,-35.0,34.47,2,2,False,0.188115023195789
2022-01-30 21:00:00,-11.0,34.52,2,2,False,0.1792619014626528
2022-01-30 21:00:00,-6.0,34.51,2,2,False,0.1788754677456549
2022-01-30 22:00:00,-35.0,34.47,2,2,False,0.18837457794677095
2022-01-30 22:00:00,-11.0,34.52,2,2,False,0.1795087963637722
2022-01-30 22:00:00,-6.0,34.51,2,2,False,0.17910000263886428
2022-01-30 23:00:00,-35.0,34.46,2,2,False,0.0
2022-01-30 23:00:00,-11.0,34.51,2,2,False,0.0
2022-01-30 23:00:00,-6.0,34.5,2,2,False,0.0
2022-01-31 00:00:00,-35.0,34.45,2,2,False,0.1875483138050972
2022-01-31 00:00:00,-11.0,34.5,2,2,False,0.1794464049087253
2022-01-31 00:00:00,-6.0,34.49,2,2,False,0.17923652683524066
2022-01-31 01:00:00,-35.0,34.43,2,2,False,0.5626449414154249
2022-01-31 01:00:00,-11.0,34.48,2,2,False,0.5389349002242834
2022-01-31 01:00:00,-6.0,34.47,2,2,False,0.5384233331783421
2022-01-31 02:00:00,-35.0,34.41,2,2,False,0.9372904106667918
2022-01-31 02:00:00,-11.0,34.46,2,2,False,0.898257123033234
2022-01-31 02:00:00,-6.0,34.45,2,2,False,0.8970518672283015
2022-01-31 03:00:00,-35.0,34.39,2,2,False,1.3106388926415926
2022-01-31 03:00:00,-11.0,34.44,2,2,False,1.2576865723453055
2022-01-31 03:00:00,-6.0,34.43,2,2,False,1.2554885704995837
2022-01-31 04:00:00,-35.0,34.39,2,2,False,1.3091493465822497
2022-01-31 04:00:00,-11.0,34.43,2,2,False,1.2578946412523786
2022-01-31 04:00:00,-6.0,34.42,2,2,False,1.2550988865946984
2022-01-31 05:00:00,-35.0,34.4,2,2,False,0.9340979743658806
2022-01-31 05:00:00,-11.0,34.44,2,2,False,1.0776098718159852
2022-01-31 05:00:00,-6.0,34.43,2,2,False,1.0745863650487106
2022-01-31 06:00:00,-35.0,34.41,2,2,False,0.74842040167114
2022-01-31 06:00:00,-11.0,34.45,2,2,False,0.8988238289267925
2022-01-31 06:00:00,-6.0,34.44,2,2,False,0.8965256007341154
2022-01-31 07:00:00,-35.0,34.41,2,2,False,0.7492753193318475
2022-01-31 07:00:00,-11.0,34.46,2,2,False,0.720327744256352
2022-01-31 07:00:00,-6.0,34.45,2,2,False,0.5389671907097677
2022-01-31 08:00:00,-35.0,34.41,2,2,False,0.7497703772703589
2022-01-31 08:00:00,-11.0,34.46,2,2,False,0.7208220356436893
2022-01-31 08:00:00,-6.0,34.45,2,2,False,0.5393529722926869
2022-01-31 09:00:00,-35.0,34.41,2,2,False,0.7478995341885175
2022-01-31 09:00:00,-11.0,34.46,2,2,False,0.7208220356436893
2022-01-31 09:00:00,-6.0,34.45,2,2,False,0.5393529722926869
2022-01-31 10:00:00,-35.0,34.41,2,2,False,0.7467927482491171
2022-01-31 10:00:00,-11.0,34.46,2,2,False,0.7216985127303812
2022-01-31 10:00:00,-6.0,34.45,2,2,False,0.5400412415253695
2022-01-31 11:00:00,-35.0,34.41,2,2,False,0.7485936171772984
2022-01-31 11:00:00,-11.0,34.46,2,2,False,0.7236193136594887
2022-01-31 11:00:00,-6.0,34.45,2,2,False,0.5416047747412464
2022-01-31 12:00:00,-35.0,34.41,2,2,False,0.7496119823060217
2022-01-31 12:00:00,-11.0,34.46,2,2,False,0.543671872064995
2022-01-31 12:00:00,-6.0,34.45,2,2,False,0.5426670122751251
2022-01-31 13:00:00,-35.0,34.4,2,2,False,0.7501534167544347
2022-01-31 13:00:00,-11.0,34.45,2,2,False,0.7254870008568595
2022-01-31 13:00:00,-6.0,34.44,2,2,False,0.724003556212201
2022-01-31 14:00:00,-35.0,34.4,2,2,False,0.750020885254901
2022-01-31 14:00:00,-11.0,34.44,2,2,False,0.7257890439145855
2022-01-31 14:00:00,-6.0,34.43,2,2,False,0.7240787163544972
2022-01-31 15:00:00,-35.0,34.4,2,2,False,0.7493846687633168
2022-01-31 15:00:00,-11.0,34.43,2,2,False,0.907118037726129
2022-01-31 15:00:00,-6.0,34.42,2,2,False,0.9045966884618019
2022-01-31 16:00:00,-35.0,34.4,2,2,False,0.7481339194935972
2022-01-31 16:00:00,-11.0,34.43,2,2,False,0.907047099622928
2022-01-31 16:00:00,-6.0,34.41,2,2,False,1.084986102499458
2022-01-31 17:00:00,-35.0,34.41,2,2,False,0.5610834362306407
2022-01-31 17:00:00,-11.0,34.44,2,2,False,0.7256187658293032
2022-01-31 17:00:00,-6.0,34.42,2,2,False,0.9044010729775899
2022-01-31 18:00:00,-35.0,34.44,2,2,False,0.1871269918787152
2022-01-31 18:00:00,-11.0,34.47,2,2,False,0.18158581917508193
2022-01-31 18:00:00,-6.0,34.46,2,2,False,0.18103421602076034
2022-01-31 19:00:00,-35.0,34.47,2,2,False,0.7465538276282291
2022-01-31 19:00:00,-11.0,34.51,2,2,False,0.5447574575253747
2022-01-31 19:00:00,-6.0,34.5,2,2,False,0.5434364641624928
2022-01-31 20:00:00,-35.0,34.47,2,2,False,0.7446206615412191
2022-01-31 20:00:00,-11.0,34.52,2,2,False,0.724377239133037
2022-01-31 20:00:00,-6.0,34.51,2,2,False,0.7225460969739761
2022-01-31 21:00:00,-35.0,34.46,2,2,False,0.5547605822759497
2022-01-31 21:00:00,-11.0,34.51,2,2,False,0.5408160926811265
2022-01-31 21:00:00,-6.0,34.5,2,2,False,0.5389684824501294
2022-01-31 22:00:00,-35.0,34.45,2,2,False,0.3676730502592043
2022-01-31 22:00:00,-11.0,34.5,2,2,False,0.3592417270594357
2022-01-31 22:00:00,-6.0,34.49,2,2,False,0.3571066910014928
2022-01-31 23:00:00,-35.0,34.44,2,2,False,0.18328905878312152
2022-01-31 23:00:00,-11.0,34.49,2,2,False,0.17921999636022137
2022-01-31 23:00:00,-6.0,34.48,2,2,False,0.17820325433798676
2022-02-01 00:00:00,-35.0,34.44,2,2,False,0.18239038773584085
2022-02-01 00:00:00,-11.0,34.5,2,2,False,0.35685587119967516
2022-02-01 00:00:00,-6.0,34.49,2,2,False,0.35479932105263856
2022-02-01 01:00:00,-35.0,34.44,2,2,False,0.18124517481791586
2022-02-01 01:00:00,-11.0,34.49,2,2,False,0.17726342734643116
2022-02-01 01:00:00,-6.0,34.48,2,2,False,0.17621845958592816
2022-02-01 02:00:00,-35.0,34.42,2,2,False,0.18012647400529877
2022-02-01 02:00:00,-11.0,34.48,2,2,False,0.0
2022-02-01 02:00:00,-6.0,34.47,2,2,False,0.0
2022-02-01 03:00:00,-35.0,34.42,2,2,False,0.17987500845757523
2022-02-01 03:00:00,-11.0,34.48,2,2,False,0.0
2022-02-01 03:00:00,-6.0,34.47,2,2,False,0.0
2022-02-01 04:00:00,-35.0,34.42,2,2,False,0.17968286282831938
2022-02-01 04:00:00,-11.0,34.47,2,2,False,0.17559802871481975
2022-02-01 04:00:00,-6.0,34.46,2,2,False,0.1742433873588339
2022-02-01 05:00:00,-35.0,34.41,2,2,False,0.35898380835861554
2022-02-01 05:00:00,-11.0,34.47,2,2,False,0.17548047806228412
2022-02-01 05:00:00,-6.0,34.45,2,2,False,0.34805755761543344
2022-02-01 06:00:00,-35.0,34.41,2,2,False,0.3576119022991203
2022-02-01 06:00:00,-11.0,34.47,2,2,False,0.17496063655310476
2022-02-01 06:00:00,-6.0,34.46,2,2,False,0.17349945632224817
2022-02-01 07:00:00,-35.0,34.41,2,2,False,0.3553378143961297
2022-02-01 07:00:00,-11.0,34.47,2,2,False,0.17412291543626718
2022-02-01 07:00:00,-6.0,34.46,2,2,False,0.17232161719057468
2022-02-01 08:00:00,-35.0,34.41,2,2,False,0.354976332404743
2022-02-01 08:00:00,-11.0,34.47,2,2,False,0.17412291543626718
2022-02-01 08:00:00,-6.0,34.45,2,2,False,0.3444640287765618
2022-02-01 09:00:00,-35.0,34.41,2,2,False,0.35482419727341624
2022-02-01 09:00:00,-11.0,34.47,2,2,False,0.17412291543626718
2022-02-01 09:00:00,-6.0,34.45,2,2,False,0.3444640287765618
2022-02-01 10:00:00,-35.0,34.41,2,2,False,0.35482419727341624
2022-02-01 10:00:00,-11.0,34.47,2,2,False,0.17421026864348252
2022-02-01 10:00:00,-6.0,34.46,2,2,False,0.17232161719057468
2022-02-01 11:00:00,-35.0,34.42,2,2,False,0.17748097017134665
2022-02-01 11:00:00,-11.0,34.47,2,2,False,0.1743946905194608
2022-02-01 11:00:00,-6.0,34.46,2,2,False,0.17251534773685986
2022-02-01 12:00:00,-35.0,34.41,2,2,False,0.355241237257313
2022-02-01 12:00:00,-11.0,34.47,2,2,False,0.1745903680941734
2022-02-01 12:00:00,-6.0,34.45,2,2,False,0.34545032886330246
2022-02-01 13:00:00,-35.0,34.4,2,2,False,0.5332884653960243
2022-02-01 13:00:00,-11.0,34.46,2,2,False,0.34957764116626344
2022-02-01 13:00:00,-6.0,34.45,2,2,False,0.3458755936523903
2022-02-01 14:00:00,-35.0,34.4,2,2,False,0.5340592866333995
2022-02-01 14:00:00,-11.0,34.46,2,2,False,0.35048257542212435
2022-02-01 14:00:00,-6.0,34.44,2,2,False,0.5198167696806255
2022-02-01 15:00:00,-35.0,34.4,2,2,False,0.5351788068112563
2022-02-01 15:00:00,-11.0,34.45,2,2,False,0.527623474842093
2022-02-01 15:00:00,-6.0,34.44,2,2,False,0.5217465640866445
2022-02-01 16:00:00,-35.0,34.4,2,2,False,0.5363121848244635
2022-02-01 16:00:00,-11.0,34.45,2,2,False,0.5281016039702727
2022-02-01 16:00:00,-6.0,34.44,2,2,False,0.5222402145459387
2022-02-01 17:00:00,-35.0,34.4,2,2,False,0.5365422744659172
2022-02-01 17:00:00,-11.0,34.45,2,2,False,0.5284194566292084
2022-02-01 17:00:00,-6.0,34.44,2,2,False,0.5225789904246251
2022-02-01 18:00:00,-35.0,34.4,2,2,False,0.5366663570128499
2022-02-01 18:00:00,-11.0,34.45,2,2,False,0.5287346317397821
2022-02-01 18:00:00,-6.0,34.44,2,2,False,0.5229727032085583
2022-02-01 19:00:00,-35.0,34.4,2,2,False,0.536730982006955
2022-02-01 19:00:00,-11.0,34.45,2,2,False,0.5288948722293706
2022-02-01 19:00:00,-6.0,34.44,2,2,False,0.5231332725330117
2022-02-01 20:00:00,-35.0,34.4,2,2,False,0.5364849366215957
2022-02-01 20:00:00,-11.0,34.45,2,2,False,0.528408094864263
2022-02-01 20:00:00,-6.0,34.44,2,2,False,0.522630805929299
2022-02-01 21:00:00,-35.0,34.4,2,2,False,0.5352420524139394
2022-02-01 21:00:00,-11.0,34.45,2,2,False,0.5265975900763898
2022-02-01 21:00:00,-6.0,34.44,2,2,False,0.5208011278493826
2022-02-01 22:00:00,-35.0,34.4,2,2,False,0.5339989719981746
2022-02-01 22:00:00,-11.0,34.45,2,2,False,0.5243708235740248
2022-02-01 22:00:00,-6.0,34.44,2,2,False,0.5192521587475349
2022-02-01 23:00:00,-35.0,34.4,2,2,False,0.5333393602584527
2022-02-01 23:00:00,-11.0,34.46,2,2,False,0.3495805490493499
2022-02-01 23:00:00,-6.0,34.45,2,2,False,0.3457236061927009
2022-02-02 00:00:00,-35.0,34.4,2,2,False,0.5339148169789921
2022-02-02 00:00:00,-11.0,34.46,2,2,False,0.3506113213696223
2022-02-02 00:00:00,-6.0,34.45,2,2,False,0.3461165226619037
2022-02-02 01:00:00,-35.0,34.4,2,2,False,0.35710922723273963
2022-02-02 01:00:00,-11.0,34.46,2,2,False,0.35207853803942796
2022-02-02 01:00:00,-6.0,34.45,2,2,False,0.34763642163948916
2022-02-02 02:00:00,-35.0,34.4,2,2,False,0.3574608769448187
2022-02-02 02:00:00,-11.0,34.45,2,2,False,0.529301413368888
2022-02-02 02:00:00,-6.0,34.44,2,2,False,0.34853523312146467
2022-02-02 03:00:00,-35.0,34.39,2,2,False,0.5373136594806418
2022-02-02 03:00:00,-11.0,34.45,2,2,False,0.3538417089380675
2022-02-02 03:00:00,-6.0,34.44,2,2,False,0.3496344902173097
2022-02-02 04:00:00,-35.0,34.39,2,2,False,0.5385156513365713
2022-02-02 04:00:00,-11.0,34.45,2,2,False,0.3552440113652702
2022-02-02 04:00:00,-6.0,34.43,2,2,False,0.5259914076088374
2022-02-02 05:00:00,-35.0,34.38,2,2,False,0.7189020984283048
2022-02-02 05:00:00,-11.0,34.44,2,2,False,0.5343460605123098
2022-02-02 05:00:00,-6.0,34.42,2,2,False,0.7034985050676356
2022-02-02 06:00:00,-35.0,34.38,2,2,False,0.7178800348034693
2022-02-02 06:00:00,-11.0,34.43,2,2,False,0.7122069943571419
2022-02-02 06:00:00,-6.0,34.42,2,2,False,0.7035125094434006
2022-02-02 07:00:00,-35.0,34.38,2,2,False,0.7156741969315465
2022-02-02 07:00:00,-11.0,34.43,2,2,False,0.7100440222378054
2022-02-02 07:00:00,-6.0,34.42,2,2,False,0.7016647183669438
2022-02-02 08:00:00,-35.0,34.39,2,2,False,0.5359887774378577
2022-02-02 08:00:00,-11.0,34.44,2,2,False,0.5324790305354666
2022-02-02 08:00:00,-6.0,34.43,2,2,False,0.5263892793746328
2022-02-02 09:00:00,-35.0,34.39,2,2,False,0.5386372402193261
2022-02-02 09:00:00,-11.0,34.45,2,2,False,0.35700725694922014
2022-02-02 09:00:00,-6.0,34.44,2,2,False,0.35297042589562644
2022-02-02 10:00:00,-35.0,34.39,2,2,False,0.5413166304106609
2022-02-02 10:00:00,-11.0,34.45,2,2,False,0.3594243252029849
2022-02-02 10:00:00,-6.0,34.44,2,2,False,0.3548648396912943
2022-02-02 11:00:00,-35.0,34.39,2,2,False,0.5439292713204724
2022-02-02 11:00:00,-11.0,34.45,2,2,False,0.3619055325650321
2022-02-02 11:00:00,-6.0,34.44,2,2,False,0.3568002052012903
2022-02-02 12:00:00,-35.0,34.39,2,2,False,0.5465962782078465
2022-02-02 12:00:00,-11.0,34.45,2,2,False,0.36390538043796256
2022-02-02 12:00:00,-6.0,34.44,2,2,False,0.3587778728970434
2022-02-02 13:00:00,-35.0,34.39,2,2,False,0.365125477296751
2022-02-02 13:00:00,-11.0,34.45,2,2,False,0.36582781980078577
2022-02-02 13:00:00,-6.0,34.44,2,2,False,0.3607452115354114
2022-02-02 14:00:00,-35.0,34.39,2,2,False,0.3642323538674142
2022-02-02 14:00:00,-11.0,34.44,2,2,False,0.5490897012356187
2022-02-02 14:00:00,-6.0,34.43,2,2,False,0.5409784300609035
2022-02-02 15:00:00,-35.0,34.37,2,2,False,0.7268435297242732
2022-02-02 15:00:00,-11.0,34.42,2,2,False,0.9159503580388746
2022-02-02 15:00:00,-6.0,34.41,2,2,False,0.7222638200439603
2022-02-02 16:00:00,-35.0,34.35,2,2,False,1.088076357844005
2022-02-02 16:00:00,-11.0,34.41,2,2,False,1.1003686276962226
2022-02-02 16:00:00,-6.0,34.4,2,2,False,0.9042451111430071
2022-02-02 17:00:00,-35.0,34.35,2,2,False,1.0889702372999448
2022-02-02 17:00:00,-11.0,34.41,2,2,False,1.1032526648035015
2022-02-02 17:00:00,-6.0,34.4,2,2,False,0.9069628822348992
2022-02-02 18:00:00,-35.0,34.34,2,2,False,1.2700956369426442
2022-02-02 18:00:00,-11.0,34.4,2,2,False,1.2891839218704095
2022-02-02 18:00:00,-6.0,34.39,2,2,False,1.0905772958756357
2022-02-02 19:00:00,-35.0,34.34,2,2,False,1.268162624791285
2022-02-02 19:00:00,-11.0,34.4,2,2,False,1.2915640288863208
2022-02-02 19:00:00,-6.0,34.38,2,2,False,1.273540474155006
2022-02-02 20:00:00,-35.0,34.35,2,2,False,1.0842001183175187
2022-02-02 20:00:00,-11.0,34.4,2,2,False,1.2924661083012092
2022-02-02 20:00:00,-6.0,34.39,2,2,False,1.0929285676943656
2022-02-02 21:00:00,-35.0,34.35,2,2,False,1.0816765606346301
2022-02-02 21:00:00,-11.0,34.41,2,2,False,0.9227004718301655
2022-02-02 21:00:00,-6.0,34.39,2,2,False,1.0929133088886147
2022-02-02 22:00:00,-35.0,34.36,2,2,False,0.8995169674462506
2022-02-02 22:00:00,-11.0,34.41,2,2,False,0.9224361443165627
2022-02-02 22:00:00,-6.0,34.4,2,2,False,0.9109646054177959
2022-02-02 23:00:00,-35.0,34.37,2,2,False,0.7192506648503261
2022-02-02 23:00:00,-11.0,34.43,2,2,False,0.5542860069979235
2022-02-02 23:00:00,-6.0,34.42,2,2,False,0.5476651745748503
2022-02-03 00:00:00,-35.0,34.38,2,2,False,0.5393059445305155
2022-02-03 00:00:00,-11.0,34.44,2,2,False,0.370818098993333
2022-02-03 00:00:00,-6.0,34.43,2,2,False,0.3659369323856015
2022-02-03 01:00:00,-35.0,34.38,2,2,False,0.5393137097347287
2022-02-03 01:00:00,-11.0,34.44,2,2,False,0.3715872054316354
2022-02-03 01:00:00,-6.0,34.43,2,2,False,0.366868348400617
2022-02-03 02:00:00,-35.0,34.38,2,2,False,0.5394613123747245
2022-02-03 02:00:00,-11.0,34.43,2,2,False,0.5586970071075268
2022-02-03 02:00:00,-6.0,34.41,2,2,False,0.7346421794735583
2022-02-03 03:00:00,-35.0,34.36,2,2,False,0.8995818287143964
2022-02-03 03:00:00,-11.0,34.42,2,2,False,0.7456915029306382
2022-02-03 03:00:00,-6.0,34.4,2,2,False,0.919661258822633
2022-02-03 04:00:00,-35.0,34.34,2,2,False,1.2604147219263704
2022-02-03 04:00:00,-11.0,34.4,2,2,False,1.1199630415169035
2022-02-03 04:00:00,-6.0,34.39,2,2,False,1.105499370480609
2022-02-03 05:00:00,-35.0,34.33,2,2,False,1.4443108593634975
2022-02-03 05:00:00,-11.0,34.39,2,2,False,1.310801551552601
2022-02-03 05:00:00,-6.0,34.38,2,2,False,1.2944369761997843
2022-02-03 06:00:00,-35.0,34.33,2,2,False,1.4486027963479244
2022-02-03 06:00:00,-11.0,34.38,2,2,False,1.5061277543906968
2022-02-03 06:00:00,-6.0,34.37,2,2,False,1.487947738122099
2022-02-03 07:00:00,-35.0,34.33,2,2,False,1.2695877792616999
2022-02-03 07:00:00,-11.0,34.38,2,2,False,1.5093050231145089
2022-02-03 07:00:00,-6.0,34.37,2,2,False,1.4917526206922886
2022-02-03 08:00:00,-35.0,34.33,2,2,False,1.2683821219982152
2022-02-03 08:00:00,-11.0,34.39,2,2,False,1.319874653238632
2022-02-03 08:00:00,-6.0,34.37,2,2,False,1.4915600786783596
2022-02-03 09:00:00,-35.0,34.34,2,2,False,1.086379802365217
2022-02-03 09:00:00,-11.0,34.4,2,2,False,1.130888315596127
2022-02-03 09:00:00,-6.0,34.38,2,2,False,1.3051992978196294
2022-02-03 10:00:00,-35.0,34.35,2,2,False,0.9048349685667745
2022-02-03 10:00:00,-11.0,34.41,2,2,False,0.9422329564796772
2022-02-03 10:00:00,-6.0,34.39,2,2,False,1.1190311801794275
2022-02-03 11:00:00,-35.0,34.36,2,2,False,0.7236333819758252
2022-02-03 11:00:00,-11.0,34.42,2,2,False,0.7537963039523731
2022-02-03 11:00:00,-6.0,34.41,2,2,False,0.5590710038130302
2022-02-03 12:00:00,-35.0,34.37,2,2,False,0.5426617382681748
2022-02-03 12:00:00,-11.0,34.43,2,2,False,0.5654665333023575
2022-02-03 12:00:00,-6.0,34.42,2,2,False,0.3724809794467732
2022-02-03 13:00:00,-35.0,34.39,2,2,False,0.18068103704505095
2022-02-03 13:00:00,-11.0,34.44,2,2,False,0.18832661488973432
2022-02-03 13:00:00,-6.0,34.42,2,2,False,0.37231096946770115
2022-02-03 14:00:00,-35.0,34.39,2,2,False,0.1805082780247314
2022-02-03 14:00:00,-11.0,34.43,2,2,False,0.37639426483954846
2022-02-03 14:00:00,-6.0,34.42,2,2,False,0.37220371461037266
2022-02-03 15:00:00,-35.0,34.36,2,2,False,0.7214747364539504
2022-02-03 15:00:00,-11.0,34.42,2,2,False,0.5649649658541276
2022-02-03 15:00:00,-6.0,34.41,2,2,False,0.5582385786539078
2022-02-03 16:00:00,-35.0,34.36,2,2,False,0.7210481046040418
2022-02-03 16:00:00,-11.0,34.41,2,2,False,0.7530486822888249
2022-02-03 16:00:00,-6.0,34.4,2,2,False,0.7435149941997593
2022-02-03 17:00:00,-35.0,34.35,2,2,False,0.9009406484068964
2022-02-03 17:00:00,-11.0,34.41,2,2,False,0.7528915020192211
2022-02-03 17:00:00,-6.0,34.4,2,2,False,0.743666373561822
2022-02-03 18:00:00,-35.0,34.34,2,2,False,1.0822704965659917
2022-02-03 18:00:00,-11.0,34.4,2,2,False,0.9396866181501287
2022-02-03 18:00:00,-6.0,34.39,2,2,False,0.9274399027758548
2022-02-03 19:00:00,-35.0,34.34,2,2,False,1.0822408636818308
2022-02-03 19:00:00,-11.0,34.4,2,2,False,0.9385017695923751
2022-02-03 19:00:00,-6.0,34.38,2,2,False,1.112090992829667
2022-02-03 20:00:00,-35.0,34.35,2,2,False,0.9032066939747225
2022-02-03 20:00:00,-11.0,34.4,2,2,False,0.9411713261972748
2022-02-03 20:00:00,-6.0,34.39,2,2,False,0.9286990575876762
2022-02-03 21:00:00,-35.0,34.35,2,2,False,0.9057450959451334
2022-02-03 21:00:00,-11.0,34.41,2,2,False,0.7552216083401161
2022-02-03 21:00:00,-6.0,34.4,2,2,False,0.7436619199078284
2022-02-03 22:00:00,-35.0,34.36,2,2,False,0.7249936681239365
2022-02-03 22:00:00,-11.0,34.42,2,2,False,0.567452070768224
2022-02-03 22:00:00,-6.0,34.41,2,2,False,0.55836875908741
2022-02-03 23:00:00,-35.0,34.4,2,2,False,0.0
2022-02-03 23:00:00,-11.0,34.46,2,2,False,0.18952635095990458
2022-02-03 23:00:00,-6.0,34.45,2,2,False,0.18636244809059233
2022-02-04 00:00:00,-35.0,34.41,2,2,False,0.18154759516497707
2022-02-04 00:00:00,-11.0,34.47,2,2,False,0.37986582719225215
2022-02-04 00:00:00,-6.0,34.46,2,2,False,0.3732688680519276
2022-02-04 01:00:00,-35.0,34.42,2,2,False,0.3634957445735385
2022-02-04 01:00:00,-11.0,34.48,2,2,False,0.5711128721535741
2022-02-04 01:00:00,-6.0,34.47,2,2,False,0.5608178982442792
2022-02-04 02:00:00,-35.0,34.45,2,2,False,0.9087809720119708
2022-02-04 02:00:00,-11.0,34.48,2,2,False,0.5717903223211596
2022-02-04 02:00:00,-6.0,34.46,2,2,False,0.3740805638200457
2022-02-04 03:00:00,-35.0,34.49,2,2,False,1.636142922673699
2022-02-04 03:00:00,-11.0,34.48,2,2,False,0.5725445030537151
2022-02-04 03:00:00,-6.0,34.47,2,2,False,0.5620619401910676
